Date,Sampling #,Year,Year Day ,Ring,Plot,Species observed,Initial Growth subplot 1,Initial Growth subplot 2,Initial Growth subplot 3,Leaves subplot 1,Leaves subplot 2,Leaves subplot 3,Flower subplot 1,Flower subplot 2,Flower subplot 3,Open Flowers subplot 1,Open Flowers subplot 2,Open Flowers subplot 3,Fruits subplot 1,Fruits subplot 2,Fruits subplot 3,Ripe Fruits subplot 1,Ripe Fruits subplot 2,Ripe Fruits subplot 3,Notes,
9/26/2023,21,2023,269,2,119,lesca,,,,1,1,1,,,,,,,,,,1,,1,,
5/9/2023,1,2023,129,2,119,schsc,1,,,1,1,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,2,119,schsc,,,,1,1,1,,,,,,,,,,,,,,
5/22/2023,3,2023,142,2,119,schsc,,,,1,1,1,,,,,,,,,,,,,,
5/31/2023,4,2023,151,2,119,schsc,,,,1,1,1,,,,,,,,,,,,,,
6/6/2023,5,2023,157,2,119,schsc,,,,1,1,1,,,,,,,,,,,,,,
6/13/2023,6,2023,164,2,119,schsc,,,,1,1,1,,,,,,,,,,,,,,
6/20/2023,7,2023,171,2,119,schsc,,,,1,1,1,,,,,,,,,,,,,,
6/27/2023,8,2023,178,2,119,schsc,,,,1,1,1,,,,,,,,,,,,,,
7/3/2023,9,2023,184,2,119,schsc,,,,1,1,1,,,,,,,,,,,,,,
7/10/2023,10,2023,191,2,119,schsc,,,,1,1,1,,,,,,,,,,,,,,
7/18/2023,11,2023,199,2,119,schsc,,,,1,1,1,,,,,,,,,,,,,,
7/24/2023,12,2023,205,2,119,schsc,,,,1,1,1,,,,,,,,,,,,,,
8/2/2023,13,2023,214,2,119,schsc,,,,1,1,1,,,,,,,,,,,,,,
8/7/2023,14,2023,219,2,119,schsc,,,,1,1,1,,,,,,,,,,,,,,
8/15/2023,15,2023,227,2,119,schsc,,,,1,1,1,,,,,,,,,,,,,,
8/21/2023,16,2023,233,2,119,schsc,,,,1,1,1,,,,,,,,,,,,,,
8/28/2023,17,2023,240,2,119,schsc,,,,1,1,1,,,,,,,,,,,,,,
9/5/2023,18,2023,248,2,119,schsc,,,,1,1,1,,,,,,,,,,,,,,
9/11/2023,19,2023,254,2,119,schsc,,,,1,1,1,,,,,,,,,,,,,,
9/18/2023,20,2023,261,2,119,schsc,,,,1,1,1,,,,,,,,,,,,,,
9/26/2023,21,2023,269,2,119,schsc,,,,1,1,1,,,,,,,,,,,,,,
5/9/2023,1,2023,129,2,119,solri,,,,1,1,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,2,119,solri,,,,1,1,1,,,,,,,,,,,,,,
5/22/2023,3,2023,142,2,119,solri,,,,1,1,1,,,,,,,,,,,,,,
5/31/2023,4,2023,151,2,119,solri,,,,1,1,1,,,,,,,,,,,,,,
6/6/2023,5,2023,157,2,119,solri,,,,1,1,1,,,,,,,,,,,,,,
6/13/2023,6,2023,164,2,119,solri,,,,1,1,1,,,,,,,,,,,,,,
6/20/2023,7,2023,171,2,119,solri,,,,1,1,1,,,,,,,,,,,,,,
6/27/2023,8,2023,178,2,119,solri,,,,1,1,1,,,,,,,,,,,,,,
7/3/2023,9,2023,184,2,119,solri,,,,1,1,1,,,,,,,,,,,,,,
7/10/2023,10,2023,191,2,119,solri,,,,1,1,1,,,,,,,,,,,,,,
7/18/2023,11,2023,199,2,119,solri,,,,1,1,1,,,,,,,,,,,,,Very dry,
7/24/2023,12,2023,205,2,119,solri,,,,1,1,1,,,,,,,,,,,,,Very dry,
8/2/2023,13,2023,214,2,119,solri,,,,1,1,1,,,,,,,,,,,,,Very dry,
8/7/2023,14,2023,219,2,119,solri,,,,1,1,1,,,,,,,,,,,,,Very dry,
8/15/2023,15,2023,227,2,119,solri,,,,1,1,1,,,,,,,,,,,,,Very dry,
8/21/2023,16,2023,233,2,119,solri,,,,1,1,1,,1,,,,,,,,,,,Very dry,
8/28/2023,17,2023,240,2,119,solri,,,,1,1,1,,1,,,,,,,,,,,,
9/5/2023,18,2023,248,2,119,solri,,,,1,1,1,,1,,,,,,,,,,,,
9/11/2023,19,2023,254,2,119,solri,,,,1,1,1,,1,,,,,,,,,,,,
9/18/2023,20,2023,261,2,119,solri,,,,1,1,1,,1,,,,,,,,,,,,
9/26/2023,21,2023,269,2,119,solri,,,,1,1,1,,,,,,,,,,,,,senesced before blooming,
5/9/2023,1,2023,129,3,128,andge,1,1,1,1,1,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,3,128,andge,,,,1,1,1,,,,,,,,,,,,,,
5/22/2023,3,2023,142,3,128,andge,,,,1,1,1,,,,,,,,,,,,,,
5/31/2023,4,2023,151,3,128,andge,,,,1,1,1,,,,,,,,,,,,,,
6/6/2023,5,2023,157,3,128,andge,,,,1,1,1,,,,,,,,,,,,,,
6/13/2023,6,2023,164,3,128,andge,,,,1,1,1,,,,,,,,,,,,,,
6/20/2023,7,2023,171,3,128,andge,,,,1,1,1,,,,,,,,,,,,,,
6/27/2023,8,2023,178,3,128,andge,,,,1,1,1,,,,,,,,,,,,,,
7/3/2023,9,2023,184,3,128,andge,,,,1,1,1,,,,,,,,,,,,,,
7/10/2023,10,2023,191,3,128,andge,,,,1,1,1,,,,,,,,,,,,,,
7/18/2023,11,2023,199,3,128,andge,,,,1,1,1,,,,,,,,,,,,,,
7/24/2023,12,2023,205,3,128,andge,,,,1,1,1,,,1,,,1,,,,,,,,
8/2/2023,13,2023,214,3,128,andge,,,,1,1,1,,,,,,,,,1,,,,,
8/7/2023,14,2023,219,3,128,andge,,,,1,1,1,,,,,,,,,1,,,,,
8/15/2023,15,2023,227,3,128,andge,,,,1,1,1,,,,,,,,,1,,,,,
8/21/2023,16,2023,233,3,128,andge,,,,1,1,1,,1,,1,,,,,1,,,,,
8/28/2023,17,2023,240,3,128,andge,,,,1,1,1,,1,,,1,,1,,1,,,,,
9/5/2023,18,2023,248,3,128,andge,,,,1,1,1,,,,,,,1,1,1,,,,,
9/11/2023,19,2023,254,3,128,andge,,,,1,1,1,,,,,,,1,1,1,,,,,
9/18/2023,20,2023,261,3,128,andge,,,,1,1,1,,,,,,,1,1,1,,,,,
9/26/2023,21,2023,269,3,128,andge,,,,1,1,1,,,,,,,,1,1,1,,,,
5/9/2023,1,2023,129,3,128,broin,,,,,,,,,,,,,,,,,,,,
5/16/2023,2,2023,136,3,128,broin,,,,,,,,,,,,,,,,,,,,
5/22/2023,3,2023,142,3,128,broin,,,,,,,,,,,,,,,,,,,,
5/31/2023,4,2023,151,3,128,broin,,,,,,,,,,,,,,,,,,,,
6/6/2023,5,2023,157,3,128,broin,,,,,,,,,,,,,,,,,,,,
6/13/2023,6,2023,164,3,128,broin,,,,,,,,,,,,,,,,,,,,
6/20/2023,7,2023,171,3,128,broin,,,,,,,,,,,,,,,,,,,,
6/27/2023,8,2023,178,3,128,broin,,,,,,,,,,,,,,,,,,,,
7/3/2023,9,2023,184,3,128,broin,,,,,,,,,,,,,,,,,,,,
7/10/2023,10,2023,191,3,128,broin,,,,,,,,,,,,,,,,,,,,
7/18/2023,11,2023,199,3,128,broin,,,,,,,,,,,,,,,,,,,,
7/24/2023,12,2023,205,3,128,broin,,,,,,,,,,,,,,,,,,,,
8/2/2023,13,2023,214,3,128,broin,,,,,,,,,,,,,,,,,,,,
8/7/2023,14,2023,219,3,128,broin,,,,,,,,,,,,,,,,,,,,
8/15/2023,15,2023,227,3,128,broin,,,,,,,,,,,,,,,,,,,,
8/21/2023,16,2023,233,3,128,broin,,,,,,,,,,,,,,,,,,,,
8/28/2023,17,2023,240,3,128,broin,,,,,,,,,,,,,,,,,,,,
9/5/2023,18,2023,248,3,128,broin,,,,,,,,,,,,,,,,,,,,
9/11/2023,19,2023,254,3,128,broin,,,,,,,,,,,,,,,,,,,,
9/18/2023,20,2023,261,3,128,broin,,,,,,,,,,,,,,,,,,,,
9/26/2023,21,2023,269,3,128,broin,,,,,,,,,,,,,,,,,,,,
5/9/2023,1,2023,129,3,128,lesca,,,,,,,,,,,,,,,,,,,,
5/16/2023,2,2023,136,3,128,lesca,,,,,,,,,,,,,,,,,,,,
5/22/2023,3,2023,142,3,128,lesca,,,,,,,,,,,,,,,,,,,,
5/31/2023,4,2023,151,3,128,lesca,,,,,,,,,,,,,,,,,,,,
6/6/2023,5,2023,157,3,128,lesca,,,,,,,,,,,,,,,,,,,,
6/13/2023,6,2023,164,3,128,lesca,,,,,,,,,,,,,,,,,,,,
6/20/2023,7,2023,171,3,128,lesca,,,,,,,,,,,,,,,,,,,,
6/27/2023,8,2023,178,3,128,lesca,,,,,,,,,,,,,,,,,,,,
7/3/2023,9,2023,184,3,128,lesca,,,,,,,,,,,,,,,,,,,,
7/10/2023,10,2023,191,3,128,lesca,,,,,,,,,,,,,,,,,,,,
7/18/2023,11,2023,199,3,128,lesca,,,,,,,,,,,,,,,,,,,,
7/24/2023,12,2023,205,3,128,lesca,,,,,,,,,,,,,,,,,,,,
8/2/2023,13,2023,214,3,128,lesca,,,,,,,,,,,,,,,,,,,,
8/7/2023,14,2023,219,3,128,lesca,,,,,,,,,,,,,,,,,,,,
8/15/2023,15,2023,227,3,128,lesca,,,,,,,,,,,,,,,,,,,,
8/21/2023,16,2023,233,3,128,lesca,,,,,,,,,,,,,,,,,,,,
8/28/2023,17,2023,240,3,128,lesca,,,,,,,,,,,,,,,,,,,,
9/5/2023,18,2023,248,3,128,lesca,,,,,,,,,,,,,,,,,,,,
9/11/2023,19,2023,254,3,128,lesca,,,,,,,,,,,,,,,,,,,,
9/18/2023,20,2023,261,3,128,lesca,,,,,,,,,,,,,,,,,,,,
9/26/2023,21,2023,269,3,128,lesca,,,,,,,,,,,,,,,,,,,,
5/9/2023,1,2023,129,3,128,schsc,,,,,,,,,,,,,,,,,,,,
5/16/2023,2,2023,136,3,128,schsc,,,,,,,,,,,,,,,,,,,,
5/22/2023,3,2023,142,3,128,schsc,,,,,,,,,,,,,,,,,,,,
5/31/2023,4,2023,151,3,128,schsc,,,,,,,,,,,,,,,,,,,,
6/6/2023,5,2023,157,3,128,schsc,,,,,,,,,,,,,,,,,,,,
6/13/2023,6,2023,164,3,128,schsc,,,,,,,,,,,,,,,,,,,,
6/20/2023,7,2023,171,3,128,schsc,,,,,,,,,,,,,,,,,,,,
6/27/2023,8,2023,178,3,128,schsc,,,,,,,,,,,,,,,,,,,,
7/3/2023,9,2023,184,3,128,schsc,,,,,,,,,,,,,,,,,,,,
7/10/2023,10,2023,191,3,128,schsc,,,,,,,,,,,,,,,,,,,,
7/18/2023,11,2023,199,3,128,schsc,,,,,,,,,,,,,,,,,,,,
7/24/2023,12,2023,205,3,128,schsc,,,,,,,,,,,,,,,,,,,,
8/2/2023,13,2023,214,3,128,schsc,,,,,,,,,,,,,,,,,,,,
8/7/2023,14,2023,219,3,128,schsc,,,,,,,,,,,,,,,,,,,,
8/15/2023,15,2023,227,3,128,schsc,,,,,,,,,,,,,,,,,,,,
8/21/2023,16,2023,233,3,128,schsc,,,,,,,,,,,,,,,,,,,,
8/28/2023,17,2023,240,3,128,schsc,,,,,,,,,,,,,,,,,,,,
9/5/2023,18,2023,248,3,128,schsc,,,,,,,,,,,,,,,,,,,,
9/11/2023,19,2023,254,3,128,schsc,,,,,,,,,,,,,,,,,,,,
9/18/2023,20,2023,261,3,128,schsc,,,,,,,,,,,,,,,,,,,,
9/26/2023,21,2023,269,3,128,schsc,,,,,,,,,,,,,,,,,,,,
5/9/2023,1,2023,129,3,128,solri,,,,1,1,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,3,128,solri,,,,1,1,1,,,,,,,,,,,,,,
5/22/2023,3,2023,142,3,128,solri,,,,1,1,1,,,,,,,,,,,,,,
5/31/2023,4,2023,151,3,128,solri,,,,1,1,1,,,,,,,,,,,,,,
6/6/2023,5,2023,157,3,128,solri,,,,1,1,1,,,,,,,,,,,,,,
6/13/2023,6,2023,164,3,128,solri,,,,1,1,1,,,,,,,,,,,,,,
6/20/2023,7,2023,171,3,128,solri,,,,1,1,1,,,,,,,,,,,,,,
6/27/2023,8,2023,178,3,128,solri,,,,1,1,1,,,,,,,,,,,,,,
7/3/2023,9,2023,184,3,128,solri,,,,1,1,1,,,,,,,,,,,,,,
7/10/2023,10,2023,191,3,128,solri,,,,1,1,1,,,,,,,,,,,,,,
7/18/2023,11,2023,199,3,128,solri,,,,1,1,1,,,,,,,,,,,,,,
7/24/2023,12,2023,205,3,128,solri,,,,1,1,1,,,,,,,,,,,,,,
8/2/2023,13,2023,214,3,128,solri,,,,1,1,1,,,,,,,,,,,,,,
8/7/2023,14,2023,219,3,128,solri,,,,1,1,1,,,,,,,,,,,,,,
8/15/2023,15,2023,227,3,128,solri,,,,1,1,1,,,,,,,,,,,,,,
8/21/2023,16,2023,233,3,128,solri,,,,1,1,1,,,,,,,,,,,,,,
8/28/2023,17,2023,240,3,128,solri,,,,1,1,1,,,,,,,,,,,,,,
9/5/2023,18,2023,248,3,128,solri,,,,1,1,1,,,,,,,,,,,,,,
9/11/2023,19,2023,254,3,128,solri,,,,1,1,1,,,,,,,,,,,,,,
9/18/2023,20,2023,261,3,128,solri,,,,1,1,1,,,,,,,,,,,,,,
9/26/2023,21,2023,269,3,128,solri,,,,1,1,1,,,,,,,,,,,,,,
5/9/2023,1,2023,129,3,131,broin,,,,1,1,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,3,131,broin,,,,1,1,1,,,,,,,,,,,,,,
5/22/2023,3,2023,142,3,131,broin,,,,1,1,1,,,,,,,,,,,,,,
5/31/2023,4,2023,151,3,131,broin,,,,1,1,1,,,,,,,,,,,,,,
6/6/2023,5,2023,157,3,131,broin,,,,1,1,1,,,,,,,,,,,,,,
6/13/2023,6,2023,164,3,131,broin,,,,1,1,1,,,,,,,,,,,,,,
6/20/2023,7,2023,171,3,131,broin,,,,1,1,1,,,,,,,,,,,,,,
6/27/2023,8,2023,178,3,131,broin,,,,1,1,1,,,,,,,,,,,,,,
7/3/2023,9,2023,184,3,131,broin,,,,1,1,1,,,,,,,,,,,,,,
7/10/2023,10,2023,191,3,131,broin,,,,1,1,1,,,,,,,,,,,,,,
7/18/2023,11,2023,199,3,131,broin,,,,1,1,1,,,,,,,,,,,,,,
7/24/2023,12,2023,205,3,131,broin,,,,1,1,1,,,,,,,,,,,,,,
8/2/2023,13,2023,214,3,131,broin,,,,1,1,1,,,,,,,,,,,,,,
8/7/2023,14,2023,219,3,131,broin,,,,1,1,1,,,,,,,,,,,,,,
8/15/2023,15,2023,227,3,131,broin,,,,1,1,1,,,,,,,,,,,,,,
8/21/2023,16,2023,233,3,131,broin,,,,1,1,1,,,,,,,,,,,,,,
8/28/2023,17,2023,240,3,131,broin,,,,1,1,1,,,,,,,,,,,,,,
9/5/2023,18,2023,248,3,131,broin,,,,1,1,1,,,,,,,,,,,,,,
9/11/2023,19,2023,254,3,131,broin,,,,1,1,1,,,,,,,,,,,,,,
9/18/2023,20,2023,261,3,131,broin,,,,1,1,1,,,,,,,,,,,,,,
9/26/2023,21,2023,269,3,131,broin,,,,1,1,1,,,,,,,,,,,,,,
5/9/2023,1,2023,129,3,131,lesca,,,,,,,,,,,,,,,,,,,,
5/16/2023,2,2023,136,3,131,lesca,1,1,,,,,,,,,,,,,,,,,,
5/22/2023,3,2023,142,3,131,lesca,,,,1,1,,,,,,,,,,,,,,,
5/31/2023,4,2023,151,3,131,lesca,,,,1,1,,,,,,,,,,,,,,,
6/6/2023,5,2023,157,3,131,lesca,,,,1,1,,,,,,,,,,,,,,,
6/13/2023,6,2023,164,3,131,lesca,,,,1,1,,,,,,,,,,,,,,,
6/20/2023,7,2023,171,3,131,lesca,,,,1,1,,,,,,,,,,,,,,,
6/27/2023,8,2023,178,3,131,lesca,,,,1,1,,,,,,,,,,,,,,,
7/3/2023,9,2023,184,3,131,lesca,,,,1,1,,,,,,,,,,,,,,,
7/10/2023,10,2023,191,3,131,lesca,,,,1,1,,,,,,,,,,,,,,,
7/18/2023,11,2023,199,3,131,lesca,,,,1,1,,,,,,,,,,,,,,,
7/24/2023,12,2023,205,3,131,lesca,,,,1,1,,,,,,,,,,,,,,,
8/2/2023,13,2023,214,3,131,lesca,,,,1,1,,,,,,,,,,,,,,,
8/7/2023,14,2023,219,3,131,lesca,,,,1,1,,,,,,,,,,,,,,,
8/15/2023,15,2023,227,3,131,lesca,,,,1,1,,,,,,,,,,,,,,,
8/21/2023,16,2023,233,3,131,lesca,,,,1,1,,,,,,,,1,1,,,,,,
8/28/2023,17,2023,240,3,131,lesca,,,,1,1,,,,,,,,1,1,,,,,,
9/5/2023,18,2023,248,3,131,lesca,,,,1,1,,,,,,,,1,1,,,,,,
9/11/2023,19,2023,254,3,131,lesca,,,,1,1,,,,,,,,1,1,,,,,,
9/18/2023,20,2023,261,3,131,lesca,,,,1,1,,,,,,,,1,1,,,,,,
9/26/2023,21,2023,269,3,131,lesca,,,,1,1,,,,,,,,,,,1,1,,,
5/9/2023,1,2023,129,3,131,luppe,,,,1,1,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,3,131,luppe,,,,1,1,1,1,1,1,,,,,,,,,,,
5/22/2023,3,2023,142,3,131,luppe,,,,1,1,1,1,1,1,,,,,,,,,,,
5/31/2023,4,2023,151,3,131,luppe,,,,1,1,1,1,1,1,1,1,1,1,1,1,,,,,
6/6/2023,5,2023,157,3,131,luppe,,,,1,1,1,,,,,,,1,1,1,,,,,
6/13/2023,6,2023,164,3,131,luppe,,,,1,1,1,,,,,,,1,1,1,,,,,
6/20/2023,7,2023,171,3,131,luppe,,,,,,,,,,,,,,,,,,,Done (All),
6/27/2023,8,2023,178,3,131,luppe,,,,,,,,,,,,,,,,,,,Done (All),
7/3/2023,9,2023,184,3,131,luppe,,,,,,,,,,,,,,,,,,,Done (All),
7/10/2023,10,2023,191,3,131,luppe,,,,,,,,,,,,,,,,,,,Done (All),
7/18/2023,11,2023,199,3,131,luppe,,,,,,,,,,,,,,,,,,,Done (All),
7/24/2023,12,2023,205,3,131,luppe,,,,,,,,,,,,,,,,,,,Done (All),
8/2/2023,13,2023,214,3,131,luppe,,,,,,,,,,,,,,,,,,,Done (All),
8/7/2023,14,2023,219,3,131,luppe,,,,,,,,,,,,,,,,,,,Done (All),
8/15/2023,15,2023,227,3,131,luppe,,,,,,,,,,,,,,,,,,,Done (All),
8/21/2023,16,2023,233,3,131,luppe,,,,,1,,,,,,,,,,,,,,leaves present in 2,
8/28/2023,17,2023,240,3,131,luppe,,,,,1,,,,,,,,,,,,,,leaves present in 2,
9/5/2023,18,2023,248,3,131,luppe,,,,,1,,,,,,,,,,,,,,leaves present in 2,
9/11/2023,19,2023,254,3,131,luppe,,,,,1,,,,,,,,,,,,,,,
9/18/2023,20,2023,261,3,131,luppe,,,,,,,,,,,,,,,,,,,,
9/26/2023,21,2023,269,3,131,luppe,,,,,,,,,,,,,,,,,,,,
5/9/2023,1,2023,129,3,131,schsc,,1,,,1,,,,,,,,,,,,,,,
5/16/2023,2,2023,136,3,131,schsc,,,,,1,,,,,,,,,,,,,,,
5/22/2023,3,2023,142,3,131,schsc,,,,,1,,,,,,,,,,,,,,,
5/31/2023,4,2023,151,3,131,schsc,,,,,1,,,,,,,,,,,,,,,
6/6/2023,5,2023,157,3,131,schsc,,,,,1,,,,,,,,,,,,,,,
6/13/2023,6,2023,164,3,131,schsc,,,,,1,,,,,,,,,,,,,,,
6/20/2023,7,2023,171,3,131,schsc,,,,,1,,,,,,,,,,,,,,,
6/27/2023,8,2023,178,3,131,schsc,,,,,1,,,,,,,,,,,,,,,
7/3/2023,9,2023,184,3,131,schsc,,,,,1,,,,,,,,,,,,,,,
7/10/2023,10,2023,191,3,131,schsc,,,,,1,,,,,,,,,,,,,,,
7/18/2023,11,2023,199,3,131,schsc,,,,,1,,,,,,,,,,,,,,,
7/24/2023,12,2023,205,3,131,schsc,,,,,1,,,1,,,,,,,,,,,,
8/2/2023,13,2023,214,3,131,schsc,,,,,1,,,,,,1,,,,,,,,,
8/7/2023,14,2023,219,3,131,schsc,,,,,1,,,,,,1,,,,,,,,,
8/15/2023,15,2023,227,3,131,schsc,,,,,1,,,,,,,,,1,,,,,,
8/21/2023,16,2023,233,3,131,schsc,,,,,1,,,,,,,,,1,,,1,,,
8/28/2023,17,2023,240,3,131,schsc,,,,,1,,,,,,,,,1,,,1,,,
9/5/2023,18,2023,248,3,131,schsc,,,,,1,,,,,,,,,,,,1,,,
9/11/2023,19,2023,254,3,131,schsc,,,,,1,,,,,,,,,,,,1,,,
9/18/2023,20,2023,261,3,131,schsc,,,,,1,,,,,,,,,,,,1,,,
9/26/2023,21,2023,269,3,131,schsc,,,,,1,,,,,,,,,,,,1,,,
5/9/2023,1,2023,129,3,133,broin,,,,1,1,,,,,,,,,,,,,,,
5/16/2023,2,2023,136,3,133,broin,,,,1,1,,,,,,,,,,,,,,,
5/22/2023,3,2023,142,3,133,broin,,,,1,1,,,,,,,,,,,,,,,
5/31/2023,4,2023,151,3,133,broin,,,,1,1,,,,,,,,,,,,,,,
6/6/2023,5,2023,157,3,133,broin,,,,1,1,,,,,,,,,,,,,,,
6/13/2023,6,2023,164,3,133,broin,,,,1,1,,,,,,,,,,,,,,,
6/20/2023,7,2023,171,3,133,broin,,,,1,1,,,,,,,,,,,,,,,
6/27/2023,8,2023,178,3,133,broin,,,,1,1,,,,,,,,,,,,,,,
7/3/2023,9,2023,184,3,133,broin,,,,1,1,,,,,,,,,,,,,,,
7/10/2023,10,2023,191,3,133,broin,,,,1,1,,,,,,,,,,,,,,,
7/18/2023,11,2023,199,3,133,broin,,,,1,1,,,,,,,,,,,,,,,
7/24/2023,12,2023,205,3,133,broin,,,,1,1,,,,,,,,,,,,,,,
8/2/2023,13,2023,214,3,133,broin,,,,1,1,,,,,,,,,,,,,,,
8/7/2023,14,2023,219,3,133,broin,,,,,1,,,,,,,,,,,,,,,
8/15/2023,15,2023,227,3,133,broin,,,,,1,,,,,,,,,,,,,,,
8/21/2023,16,2023,233,3,133,broin,,,,,1,,,,,,,,,,,,,,,
8/28/2023,17,2023,240,3,133,broin,,,,,1,,,,,,,,,,,,,,,
9/5/2023,18,2023,248,3,133,broin,,,,,1,,,,,,,,,,,,,,,
9/11/2023,19,2023,254,3,133,broin,,,,,1,,,,,,,,,,,,,,,
9/18/2023,20,2023,261,3,133,broin,,,,,1,,,,,,,,,,,,,,,
9/26/2023,21,2023,269,3,133,broin,,,,,1,,,,,,,,,,,,,,,
5/9/2023,1,2023,129,3,133,poapr,,,,1,1,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,3,133,poapr,,,,1,1,1,,,1,,,,,,,,,,,
5/22/2023,3,2023,142,3,133,poapr,,,,1,1,1,,1,1,,,,,,,,,,,
5/31/2023,4,2023,151,3,133,poapr,,,,1,1,1,,1,1,,1,1,,,,,,,,
6/6/2023,5,2023,157,3,133,poapr,,,,1,1,1,,1,1,,1,1,,,,,,,,
6/13/2023,6,2023,164,3,133,poapr,,,,1,1,1,,1,,,1,,,1,,,,1,,
6/20/2023,7,2023,171,3,133,poapr,,,,1,1,1,,,,,,,,,,,1,1,,
6/27/2023,8,2023,178,3,133,poapr,,,,1,1,1,,,,,,,,,,,1,1,,
7/3/2023,9,2023,184,3,133,poapr,,,,1,1,1,,,,,,,,,,,1,1,,
7/10/2023,10,2023,191,3,133,poapr,,,,1,1,1,,,,,,,,,,,1,1,,
7/18/2023,11,2023,199,3,133,poapr,,,,1,1,1,,,,,,,,,,,,1,,
7/24/2023,12,2023,205,3,133,poapr,,,,1,1,1,,,,,,,,,,,,1,,
8/2/2023,13,2023,214,3,133,poapr,,,,1,,1,,,,,,,,,,,,,,
8/7/2023,14,2023,219,3,133,poapr,,,,1,,1,,,,,,,,,,,,,,
8/15/2023,15,2023,227,3,133,poapr,,,,1,1,1,,,,,,,,,,,,,,
8/21/2023,16,2023,233,3,133,poapr,,,,1,1,1,,,,,,,,,,,,,,
8/28/2023,17,2023,240,3,133,poapr,,,,1,1,1,,,,,,,,,,,,,,
9/5/2023,18,2023,248,3,133,poapr,,,,1,1,1,,,,,,,,,,,,,,
9/11/2023,19,2023,254,3,133,poapr,,,,1,1,1,,,,,,,,,,,,,,
9/18/2023,20,2023,261,3,133,poapr,,,,1,1,1,,,,,,,,,,,,,,
9/26/2023,21,2023,269,3,133,poapr,,,,1,1,1,,,,,,,,,,,,,,
5/9/2023,1,2023,129,3,133,schsc,1,1,,1,1,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,3,133,schsc,,,,1,1,1,,,,,,,,,,,,,,
5/22/2023,3,2023,142,3,133,schsc,,,,1,1,1,,,,,,,,,,,,,,
5/31/2023,4,2023,151,3,133,schsc,,,,1,1,1,,,,,,,,,,,,,,
6/6/2023,5,2023,157,3,133,schsc,,,,1,1,1,,,,,,,,,,,,,,
6/13/2023,6,2023,164,3,133,schsc,,,,1,1,1,,,,,,,,,,,,,,
6/20/2023,7,2023,171,3,133,schsc,,,,,1,1,,,,,,,,,,,,,,
6/27/2023,8,2023,178,3,133,schsc,,,,1,1,1,,,,,,,,,,,,,,
7/3/2023,9,2023,184,3,133,schsc,,,,1,1,1,,,,,,,,,,,,,,
7/10/2023,10,2023,191,3,133,schsc,,,,1,1,1,,,,,,,,,,,,,,
7/18/2023,11,2023,199,3,133,schsc,,,,1,1,1,,,,,,,,,,,,,,
7/24/2023,12,2023,205,3,133,schsc,,,,1,1,1,,,,,,,,,,,,,,
8/2/2023,13,2023,214,3,133,schsc,,,,1,1,1,,,,,,,,,,,,,,
8/7/2023,14,2023,219,3,133,schsc,,,,1,1,1,,,,,,,,,,,,,,
8/15/2023,15,2023,227,3,133,schsc,,,,1,1,1,,,,,,,,,,,,,,
8/21/2023,16,2023,233,3,133,schsc,,,,1,1,1,,,1,,,,,,,,,,,
8/28/2023,17,2023,240,3,133,schsc,,,,1,1,1,,1,1,,,,,,,,,,,
9/5/2023,18,2023,248,3,133,schsc,,,,1,1,1,,1,,,,1,,,,,,,,
9/11/2023,19,2023,254,3,133,schsc,,,,1,1,1,,,,1,1,1,,,,,,,,
9/18/2023,20,2023,261,3,133,schsc,,,,1,1,1,,,,,,,1,1,1,,,,,
9/26/2023,21,2023,269,3,133,schsc,,,,1,1,1,,,,,,,1,1,1,,,,,
5/9/2023,1,2023,129,3,133,solri,,,,,1,,,,,,,,,,,,,,,
5/16/2023,2,2023,136,3,133,solri,,,,1,1,,,,,,,,,,,,,,,
5/22/2023,3,2023,142,3,133,solri,,,,1,1,,,,,,,,,,,,,,Solri in 1 still looks strange,
5/31/2023,4,2023,151,3,133,solri,,,,1,1,,,,,,,,,,,,,,1. don’t think is Solri,
6/6/2023,5,2023,157,3,133,solri,,,,1,1,,,,,,,,,,,,,,,
6/13/2023,6,2023,164,3,133,solri,,,,1,1,,,,,,,,,,,,,,,
6/20/2023,7,2023,171,3,133,solri,,,,1,1,,,,,,,,,,,,,,,
6/27/2023,8,2023,178,3,133,solri,,,,1,1,,,,,,,,,,,,,,,
7/3/2023,9,2023,184,3,133,solri,,,,1,1,,,,,,,,,,,,,,,
7/10/2023,10,2023,191,3,133,solri,,,,1,1,,,,,,,,,,,,,,,
7/18/2023,11,2023,199,3,133,solri,,,,1,1,,,,,,,,,,,,,,,
7/24/2023,12,2023,205,3,133,solri,,,,1,1,,,,,,,,,,,,,,,
8/2/2023,13,2023,214,3,133,solri,,,,1,1,,,,,,,,,,,,,,,
8/7/2023,14,2023,219,3,133,solri,,,,1,1,,,,,,,,,,,,,,,
8/15/2023,15,2023,227,3,133,solri,,,,,1,,,,,,,,,,,,,,,
8/21/2023,16,2023,233,3,133,solri,,,,1,1,,,,,,,,,,,,,,,
